"Path","Line","TableOrObject","AccessType","OwningFeature","ReplacementTarget","EstimatedComplexity","Snippet"
"database\manual\yescale-video-provider\00_preflight.sql","9","todox_ai_provider","reference","provider","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\yescale-video-provider\00_preflight.sql","9","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\yescale-video-provider\00_preflight.sql","10","todox_ai_provider","reference","provider","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\yescale-video-provider\00_preflight.sql","10","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\yescale-video-provider\00_preflight.sql","15","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider"
"database\manual\yescale-video-provider\00_preflight.sql","19","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\yescale-video-provider\00_preflight.sql","19","todox_ai_provider_capability","read","provider","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1564","todox_ai_provider","read","render","todox_ai_provider","low","LEFT JOIN public.todox_ai_provider ap ON ap.provider_code = v.provider_code"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1567","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","FROM public.todox_ai_provider_usage_log"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1567","todox_ai_provider_usage_log","write-or-ddl","render","todox_ai_provider_usage_log","medium","FROM public.todox_ai_provider_usage_log"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1609","todox_ai_provider","read","render","todox_ai_provider","low","LEFT JOIN public.todox_ai_provider ap ON ap.provider_code = v.provider_code"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1612","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","FROM public.todox_ai_provider_usage_log"
"TodoX.Web\Services\VideoRender\SceneMediaVersioningService.cs","1612","todox_ai_provider_usage_log","write-or-ddl","render","todox_ai_provider_usage_log","medium","FROM public.todox_ai_provider_usage_log"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","22","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","32","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","32","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","43","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","43","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","55","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","55","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","66","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","66","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","78","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","78","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","88","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","88","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","100","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('billing.ai_image_billing_records'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","101","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('billing.ai_image_provider_attempts')"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","112","token_wallets","reference","yescale","token_wallets","low","('token_wallets','wallet_scope'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","113","token_wallets","reference","yescale","token_wallets","low","('token_wallets','wallet_code'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","114","token_wallets","reference","yescale","token_wallets","low","('token_wallets','overdraft_limit'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","115","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','payer_type'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","116","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','payer_customer_id'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","117","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','payer_wallet_id'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","118","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','system_charged_points'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","119","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','tariff_snapshot_json'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","120","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','actual_cost_incomplete'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","121","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reserved_until'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","122","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','pending_reconciliation_at'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","123","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_attempt_count'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","124","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_lock_owner'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","125","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_lock_until'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","126","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','provider_estimated_cost_usd'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","127","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','provider_actual_cost_usd'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","128","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','cost_source'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","129","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','error_code')"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","146","token_wallets","reference","yescale","token_wallets","low","('token_wallets_customer_scope_uk'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","147","token_wallets","reference","yescale","token_wallets","low","('token_wallets_system_code_uk'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","148","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts_record_attempt_uk'),"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","149","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records_reconciliation_ix')"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","162","token_wallets","read","yescale","token_wallets","low","FROM billing.token_wallets"
"database\yescale-image-demo\yescale-image-demo-sql\yescale-image-demo-sql\verify_yescale_image_demo.sql","192","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','token_wallets')"
